 124.48275862   0.92413793 -224.64850335 
 124.48275862   0.96896552 -224.86442659 
 124.48275862   1.01379310 -225.01628385 
 124.48275862   1.05862069 -225.12063916 
 124.48275862   1.10344828 -225.18993660 
 124.48275862   1.14827586 -225.23355881 
 124.48275862   1.19310345 -225.25850770 
 124.48275862   1.23793103 -225.26993671 
 124.48275862   1.28275862 -225.27165779 
 124.48275862   1.32758621 -225.26642063 
 124.48275862   1.37241379 -225.25618105 
 124.48275862   1.41724138 -225.24237316 
 124.48275862   1.46206897 -225.22605536 
 124.48275862   1.50689655 -225.20799934 
 124.48275862   1.55172414 -225.18879776 
 124.48275862   1.59655172 -225.16893451 
 124.48275862   1.64137931 -225.14879823 
 124.48275862   1.68620690 -225.12868260 
 124.48275862   1.73103448 -225.10880767 
 124.48275862   1.77586207 -225.08935128 
 124.48275862   1.82068966 -225.07045288 
 124.48275862   1.86551724 -225.05221073 
 124.48275862   1.91034483 -225.03468108 
 124.48275862   1.95517241 -225.01788972 
 124.48275862   2.00000000 -225.00185612 
 121.37931034   0.70000000 -221.50843259 
 121.37931034   0.74482759 -222.56237521 
 121.37931034   0.78965517 -223.34230511 
 121.37931034   0.83448276 -223.91709304 
 121.37931034   0.87931034 -224.33776637 
 121.37931034   0.92413793 -224.64269791 
 121.37931034   0.96896552 -224.86096083 
 121.37931034   1.01379310 -225.01457590 
 121.37931034   1.05862069 -225.12023361 
 121.37931034   1.10344828 -225.19047694 
 121.37931034   1.14827586 -225.23476493 
 121.37931034   1.19310345 -225.26015272 
 121.37931034   1.23793103 -225.27184928 
 121.37931034   1.28275862 -225.27370657 
 121.37931034   1.32758621 -225.26850548 
 121.37931034   1.37241379 -225.25823699 
 121.37931034   1.41724138 -225.24435869 
 121.37931034   1.46206897 -225.22794044 
 121.37931034   1.50689655 -225.20976790 
 121.37931034   1.55172414 -225.19044545 
 121.37931034   1.59655172 -225.17046086 
 121.37931034   1.64137931 -225.15020289 
 121.37931034   1.68620690 -225.12996713 
 121.37931034   1.73103448 -225.10997783 
 121.37931034   1.77586207 -225.09041457 
 121.37931034   1.82068966 -225.07141660 
 121.37931034   1.86551724 -225.05308002 
 121.37931034   1.91034483 -225.03545931 
 121.37931034   1.95517241 -225.01858352 
 121.37931034   2.00000000 -225.00247500 
 118.27586207   0.70000000 -221.46760592 
 118.27586207   0.74482759 -222.53091325 
 118.27586207   0.78965517 -223.31821696 
 118.27586207   0.83448276 -223.89886399 
 118.27586207   0.87931034 -224.32419882 
 118.27586207   0.92413793 -224.63280962 
 118.27586207   0.96896552 -224.85394930 
 118.27586207   1.01379310 -225.00979591 
 118.27586207   1.05862069 -225.11717049 
 118.27586207   1.10344828 -225.18872074 
 118.27586207   1.14827586 -225.23398945 
 118.27586207   1.19310345 -225.26008775 
 118.27586207   1.23793103 -225.27228594 
 118.27586207   1.28275862 -225.27447843 
 118.27586207   1.32758621 -225.26948156 
 118.27586207   1.37241379 -225.25932754 
 118.27586207   1.41724138 -225.24549913 
 118.27586207   1.46206897 -225.22908243 
 118.27586207   1.50689655 -225.21088201 
 118.27586207   1.55172414 -225.19151545 
 118.27586207   1.59655172 -225.17147540 
 118.27586207   1.64137931 -225.15115366 
 118.27586207   1.68620690 -225.13084975 
 118.27586207   1.73103448 -225.11079197 
 118.27586207   1.77586207 -225.09116182 
 118.27586207   1.82068966 -225.07209893 
 118.27586207   1.86551724 -225.05369806 
 118.27586207   1.91034483 -225.03601293 
 118.27586207   1.95517241 -225.01907589 
 118.27586207   2.00000000 -225.00291254 
 115.17241379   0.70000000 -221.41836282 
 115.17241379   0.74482759 -222.49195414 
 115.17241379   0.78965517 -223.28748483 
 115.17241379   0.83448276 -223.87477290 
 115.17241379   0.87931034 -224.30548316 
 115.17241379   0.92413793 -224.61842530 
 115.17241379   0.96896552 -224.84302717 
 115.17241379   1.01379310 -225.00162293 
 115.17241379   1.05862069 -225.11116770 
 115.17241379   1.10344828 -225.18442192 
 115.17241379   1.14827586 -225.23101503 
 115.17241379   1.19310345 -225.25812735 
 115.17241379   1.23793103 -225.27108692 
 115.17241379   1.28275862 -225.27383720 
 115.17241379   1.32758621 -225.26923864 
 115.17241379   1.37241379 -225.25936138 
 115.17241379   1.41724138 -225.24571923 
 115.17241379   1.46206897 -225.22942310 
 115.17241379   1.50689655 -225.21129655 
 115.17241379   1.55172414 -225.19197103 
 115.17241379   1.59655172 -225.17194879 
 115.17241379   1.64137931 -225.15162819 
 115.17241379   1.68620690 -225.13131345 
 115.17241379   1.73103448 -225.11123650 
 115.17241379   1.77586207 -225.09158125 
 115.17241379   1.82068966 -225.07248870 
 115.17241379   1.86551724 -225.05405384 
 115.17241379   1.91034483 -225.03633223 
 115.17241379   1.95517241 -225.01935779 
 115.17241379   2.00000000 -225.00315800 
 112.06896552   0.70000000 -221.35993754 
 112.06896552   0.74482759 -222.44477647 
 112.06896552   0.78965517 -223.24945426 
 112.06896552   0.83448276 -223.84422970 
 112.06896552   0.87931034 -224.28109127 
 112.06896552   0.92413793 -224.59907273 
 112.06896552   0.96896552 -224.82777686 
 112.06896552   1.01379310 -224.98968859 
 112.06896552   1.05862069 -225.10190310 
 112.06896552   1.10344828 -225.17729637 
 112.06896552   1.14827586 -225.22559575 
 112.06896552   1.19310345 -225.25405638 
 112.06896552   1.23793103 -225.26806771 
 112.06896552   1.28275862 -225.27162810 
 112.06896552   1.32758621 -225.26764470 
 112.06896552   1.37241379 -225.25822883 
 112.06896552   1.41724138 -225.24493002 
 112.06896552   1.46206897 -225.22888776 
 112.06896552   1.50689655 -225.21094798 
 112.06896552   1.55172414 -225.19175928 
 112.06896552   1.59655172 -225.17183649 
 112.06896552   1.64137931 -225.15158729 
 112.06896552   1.68620690 -225.13132268 
 112.06896552   1.73103448 -225.11127905 
 112.06896552   1.77586207 -225.09164355 
 112.06896552   1.82068966 -225.07256016 
 112.06896552   1.86551724 -225.05412627 
 112.06896552   1.91034483 -225.03639901 
 112.06896552   1.95517241 -225.01941296 
 112.06896552   2.00000000 -225.00319712 
 108.96551724   0.70000000 -221.29150714 
 108.96551724   0.74482759 -222.38858165 
 108.96551724   0.78965517 -223.20338485 
 108.96551724   0.83448276 -223.80656258 
 108.96551724   0.87931034 -224.25041484 
 108.96551724   0.92413793 -224.57420656 
 108.96551724   0.96896552 -224.80771216 
 108.96551724   1.01379310 -224.97356594 
 108.96551724   1.05862069 -225.08900107 
 108.96551724   1.10344828 -225.16701840 
 108.96551724   1.14827586 -225.21744519 
 108.96551724   1.19310345 -225.24762755 
 108.96551724   1.23793103 -225.26301592 
 108.96551724   1.28275862 -225.26766836 
 108.96551724   1.32758621 -225.26454653 
 108.96551724   1.37241379 -225.25580082 
 108.96551724   1.41724138 -225.24302086 
 108.96551724   1.46206897 -225.22738272 
 108.96551724   1.50689655 -225.20975626 
 108.96551724   1.55172414 -225.19080932 
 108.96551724   1.59655172 -225.17107500 
 108.96551724   1.64137931 -225.15097440 
 108.96551724   1.68620690 -225.13082670 
 108.96551724   1.73103448 -225.11087389 
 108.96551724   1.77586207 -225.09130819 
 108.96551724   1.82068966 -225.07227760 
 108.96551724   1.86551724 -225.05388404 
 108.96551724   1.91034483 -225.03618805 
 108.96551724   1.95517241 -225.01922445 
 108.96551724   2.00000000 -225.00302251 
 105.86206897   0.70000000 -221.21220213 
 105.86206897   0.74482759 -222.32248738 
 105.86206897   0.78965517 -223.14843973 
 105.86206897   0.83448276 -223.76100153 
 105.86206897   0.87931034 -224.21275506 
 105.86206897   0.92413793 -224.54319708 
 105.86206897   0.96896552 -224.78227064 
 105.86206897   1.01379310 -224.95275688 
 105.86206897   1.05862069 -225.07202440 
 105.86206897   1.10344828 -225.15320273 
 105.86206897   1.14827586 -225.20622829 
 105.86206897   1.19310345 -225.23854517 
 105.86206897   1.23793103 -225.25567452 
 105.86206897   1.28275862 -225.26173711 
 105.86206897   1.32758621 -225.25975317 
 105.86206897   1.37241379 -225.25191628 
 105.86206897   1.41724138 -225.23985716 
 105.86206897   1.46206897 -225.22479398 
 105.86206897   1.50689655 -225.20762511 
 105.86206897   1.55172414 -225.18904072 
 105.86206897   1.59655172 -225.16959535 
 105.86206897   1.64137931 -225.14972838 
 105.86206897   1.68620690 -225.12977104 
 105.86206897   1.73103448 -225.10997201 
 105.86206897   1.77586207 -225.09052994 
 105.86206897   1.82068966 -225.07159895 
 105.86206897   1.86551724 -225.05328785 
 105.86206897   1.91034483 -225.03566224 
 105.86206897   1.95517241 -225.01875818 
 105.86206897   2.00000000 -225.00260417 
 102.75862069   0.70000000 -221.12113112 
 102.75862069   0.74482759 -222.24553933 
 102.75862069   0.78965517 -223.08368511 
 102.75862069   0.83448276 -223.70666803 
 102.75862069   0.87931034 -224.16730941 
 102.75862069   0.92413793 -224.50531516 
 102.75862069   0.96896552 -224.75079828 
 102.75862069   1.01379310 -224.92667962 
 102.75862069   1.05862069 -225.05045945 
 102.75862069   1.10344828 -225.13539653 
 102.75862069   1.14827586 -225.19154670 
 102.75862069   1.19310345 -225.22645654 
 102.75862069   1.23793103 -225.24573309 
 102.75862069   1.28275862 -225.25356551 
 102.75862069   1.32758621 -225.25302949 
 102.75862069   1.37241379 -225.24637261 
 102.75862069   1.41724138 -225.23527155 
 102.75862069   1.46206897 -225.22098056 
 102.75862069   1.50689655 -225.20443438 
 102.75862069   1.55172414 -225.18635410 
 102.75862069   1.59655172 -225.16731776 
 102.75862069   1.64137931 -225.14778278 
 102.75862069   1.68620690 -225.12809594 
 102.75862069   1.73103448 -225.10851919 
 102.75862069   1.77586207 -225.08926087 
 102.75862069   1.82068966 -225.07048255 
 102.75862069   1.86551724 -225.05229874 
 102.75862069   1.91034483 -225.03477968 
 102.75862069   1.95517241 -225.01796670 
 102.75862069   2.00000000 -225.00189206 
  99.65517241   0.70000000 -221.01741939 
  99.65517241   0.74482759 -222.15674382 
  99.65517241   0.78965517 -223.00809879 
  99.65517241   0.83448276 -223.64257558 
  99.65517241   0.87931034 -224.11315287 
  99.65517241   0.92413793 -224.45971182 
  99.65517241   0.96896552 -224.71252554 
  99.65517241   1.01379310 -224.89464581 
  99.65517241   1.05862069 -225.02369877 
  99.65517241   1.10344828 -225.11306632 
  99.65517241   1.14827586 -225.17293332 
  99.65517241   1.19310345 -225.21095068 
  99.65517241   1.23793103 -225.23282843 
  99.65517241   1.28275862 -225.24283205 
  99.65517241   1.32758621 -225.24409526 
  99.65517241   1.37241379 -225.23892601 
  99.65517241   1.41724138 -225.22904981 
  99.65517241   1.46206897 -225.21575905 
  99.65517241   1.50689655 -225.20002911 
  99.65517241   1.55172414 -225.18261789 
  99.65517241   1.59655172 -225.16412979 
  99.65517241   1.64137931 -225.14504351 
  99.65517241   1.68620690 -225.12572539 
  99.65517241   1.73103448 -225.10645447 
  99.65517241   1.77586207 -225.08745091 
  99.65517241   1.82068966 -225.06888586 
  99.65517241   1.86551724 -225.05088024 
  99.65517241   1.91034483 -225.03350965 
  99.65517241   1.95517241 -225.01682252 
  99.65517241   2.00000000 -225.00085692 
  96.55172414   0.70000000 -220.90023593 
  96.55172414   0.74482759 -222.05508731 
  96.55172414   0.78965517 -222.92058621 
  96.55172414   0.83448276 -223.56763205 
  96.55172414   0.87931034 -224.04923842 
  96.55172414   0.92413793 -224.40541085 
  96.55172414   0.96896552 -224.66655612 
  96.55172414   1.01379310 -224.85584609 
  96.55172414   1.05862069 -224.99101984 
  96.55172414   1.10344828 -225.08557724 
  96.55172414   1.14827586 -225.14982570 
  96.55172414   1.19310345 -225.19153672 
  96.55172414   1.23793103 -225.21652662 
  96.55172414   1.28275862 -225.22914994 
  96.55172414   1.32758621 -225.23261199 
  96.55172414   1.37241379 -225.22927951 
  96.55172414   1.41724138 -225.22093036 
  96.55172414   1.46206897 -225.20890391 
  96.55172414   1.50689655 -225.19421725 
  96.55172414   1.55172414 -225.17766591 
  96.55172414   1.59655172 -225.15988765 
  96.55172414   1.64137931 -225.14138900 
  96.55172414   1.68620690 -225.12255860 
  96.55172414   1.73103448 -225.10369375 
  96.55172414   1.77586207 -225.08502943 
  96.55172414   1.82068966 -225.06674838 
  96.55172414   1.86551724 -225.04898122 
  96.55172414   1.91034483 -225.03181194 
  96.55172414   1.95517241 -225.01529582 
  96.55172414   2.00000000 -224.99947634 
  93.44827586   0.70000000 -220.76881854 
  93.44827586   0.74482759 -221.93955867 
  93.44827586   0.78965517 -222.82000150 
  93.44827586   0.83448276 -223.48064937 
  93.44827586   0.87931034 -223.97440159 
  93.44827586   0.92413793 -224.34130489 
  93.44827586   0.96896552 -224.61185817 
  93.44827586   1.01379310 -224.80933367 
  93.44827586   1.05862069 -224.95156778 
  93.44827586   1.10344828 -225.05216581 
  93.44827586   1.14827586 -225.12155116 
  93.44827586   1.19310345 -225.16761841 
  93.44827586   1.23793103 -225.19629989 
  93.44827586   1.28275862 -225.21205241 
  93.44827586   1.32758621 -225.21816423 
  93.44827586   1.37241379 -225.21706719 
  93.44827586   1.41724138 -225.21059603 
  93.44827586   1.46206897 -225.20014055 
  93.44827586   1.50689655 -225.18676203 
  93.44827586   1.55172414 -225.17129664 
  93.44827586   1.59655172 -225.15441963 
  93.44827586   1.64137931 -225.13667046 
  93.44827586   1.68620690 -225.11846515 
  93.44827586   1.73103448 -225.10012264 
  93.44827586   1.77586207 -225.08189573 
  93.44827586   1.82068966 -225.06398209 
  93.44827586   1.86551724 -225.04652460 
  93.44827586   1.91034483 -225.02961752 
  93.44827586   1.95517241 -225.01332506 
  93.44827586   2.00000000 -224.99769558 
  90.34482759   0.70000000 -220.62250629 
  90.34482759   0.74482759 -221.80919759 
  90.34482759   0.78965517 -222.70517883 
  90.34482759   0.83448276 -223.38036021 
  90.34482759   0.87931034 -223.88735763 
  90.34482759   0.92413793 -224.26614365 
  90.34482759   0.96896552 -224.54724652 
  90.34482759   1.01379310 -224.75400588 
  90.34482759   1.05862069 -224.90433388 
  90.34482759   1.10344828 -225.01192365 
  90.34482759   1.14827586 -225.08730205 
  90.34482759   1.19310345 -225.13848096 
  90.34482759   1.23793103 -225.17151601 
  90.34482759   1.28275862 -225.19097652 
  90.34482759   1.32758621 -225.20024871 
  90.34482759   1.37241379 -225.20184164 
  90.34482759   1.41724138 -225.19765046 
  90.34482759   1.46206897 -225.18912032 
  90.34482759   1.50689655 -225.17736111 
  90.34482759   1.55172414 -225.16325074 
  90.34482759   1.59655172 -225.14750390 
  90.34482759   1.64137931 -225.13069744 
  90.34482759   1.68620690 -225.11328046 
  90.34482759   1.73103448 -225.09559902 
  90.34482759   1.77586207 -225.07792787 
  90.34482759   1.82068966 -225.06048226 
  90.34482759   1.86551724 -225.04341996 
  90.34482759   1.91034483 -225.02684752 
  90.34482759   1.95517241 -225.01083934 
  90.34482759   2.00000000 -224.99545630 
  87.24137931   0.70000000 -220.77445861 
  87.24137931   0.74482759 -221.89902852 
  87.24137931   0.78965517 -222.74530994 
  87.24137931   0.83448276 -223.38304017 
  87.24137931   0.87931034 -223.86332215 
  87.24137931   0.92413793 -224.22413189 
  87.24137931   0.96896552 -224.49400607 
  87.24137931   1.01379310 -224.69451661 
  87.24137931   1.05862069 -224.84211101 
  87.24137931   1.10344828 -224.94933671 
  87.24137931   1.14827586 -225.02587840 
  87.24137931   1.19310345 -225.07917401 
  87.24137931   1.23793103 -225.11490523 
  87.24137931   1.28275862 -225.13740650 
  87.24137931   1.32758621 -225.14990489 
  87.24137931   1.37241379 -225.15479090 
  87.24137931   1.41724138 -225.15385868 
  87.24137931   1.46206897 -225.14846253 
  87.24137931   1.50689655 -225.13964131 
  87.24137931   1.55172414 -225.12822279 
  87.24137931   1.59655172 -225.11488992 
  87.24137931   1.64137931 -225.10020549 
  87.24137931   1.68620690 -225.08462352 
  87.24137931   1.73103448 -225.06851047 
  87.24137931   1.77586207 -225.05216775 
  87.24137931   1.82068966 -225.03583828 
  87.24137931   1.86551724 -225.01970662 
  87.24137931   1.91034483 -225.00390549 
  87.24137931   1.95517241 -224.98853071 
  87.24137931   2.00000000 -224.97365809 
  84.13793103   0.70000000 -220.73372475 
  84.13793103   0.74482759 -221.87292477 
  84.13793103   0.78965517 -222.72959182 
  84.13793103   0.83448276 -223.37466162 
  84.13793103   0.87931034 -223.86012804 
  84.13793103   0.92413793 -224.22461629 
  84.13793103   0.96896552 -224.49713948 
  84.13793103   1.01379310 -224.69959896 
  84.13793103   1.05862069 -224.84865237 
  84.13793103   1.10344828 -224.95696353 
  84.13793103   1.14827586 -225.03427687 
  84.13793103   1.19310345 -225.08806663 
  84.13793103   1.23793103 -225.12405355 
  84.13793103   1.28275862 -225.14661652 
  84.13793103   1.32758621 -225.15903122 
  84.13793103   1.37241379 -225.16373380 
  84.13793103   1.41724138 -225.16255437 
  84.13793103   1.46206897 -225.15687050 
  84.13793103   1.50689655 -225.14773499 
  84.13793103   1.55172414 -225.13598514 
  84.13793103   1.59655172 -225.12230830 
  84.13793103   1.64137931 -225.10726932 
  84.13793103   1.68620690 -225.09132360 
  84.13793103   1.73103448 -225.07483987 
  84.13793103   1.77586207 -225.05812281 
  84.13793103   1.82068966 -225.04141944 
  84.13793103   1.86551724 -225.02491763 
  84.13793103   1.91034483 -225.00875231 
  84.13793103   1.95517241 -224.99302234 
  84.13793103   2.00000000 -224.99046553 
  81.03448276   0.70000000 -220.67568758 
  81.03448276   0.74482759 -221.83320649 
  81.03448276   0.78965517 -222.70317720 
  81.03448276   0.83448276 -223.35789454 
  81.03448276   0.87931034 -223.85035985 
  81.03448276   0.92413793 -224.21994561 
  81.03448276   0.96896552 -224.49621282 
  81.03448276   1.01379310 -224.70146945 
  81.03448276   1.05862069 -224.85265073 
  81.03448276   1.10344828 -224.96259625 
  81.03448276   1.14827586 -225.04114983 
  81.03448276   1.19310345 -225.09583917 
  81.03448276   1.23793103 -225.13242868 
  81.03448276   1.28275862 -225.15534274 
  81.03448276   1.32758621 -225.16790766 
  81.03448276   1.37241379 -225.17261137 
  81.03448276   1.41724138 -225.17132893 
  81.03448276   1.46206897 -225.16547111 
  81.03448276   1.50689655 -225.15611631 
  81.03448276   1.55172414 -225.14411211 
  81.03448276   1.59655172 -225.13015507 
  81.03448276   1.64137931 -225.11481555 
  81.03448276   1.68620690 -225.09855260 
  81.03448276   1.73103448 -225.08173669 
  81.03448276   1.77586207 -225.06466994 
  81.03448276   1.82068966 -225.04761658 
  81.03448276   1.86551724 -225.03075614 
  81.03448276   1.91034483 -225.01423260 
  81.03448276   1.95517241 -224.99814830 
  81.03448276   2.00000000 -224.98258447 
  77.93103448   0.70000000 -220.59621799 
  77.93103448   0.74482759 -221.77649132 
  77.93103448   0.78965517 -222.66331360 
  77.93103448   0.83448276 -223.33050723 
  77.93103448   0.87931034 -223.83222270 
  77.93103448   0.92413793 -224.20868677 
  77.93103448   0.96896552 -224.49009551 
  77.93103448   1.01379310 -224.69923344 
  77.93103448   1.05862069 -224.85339209 
  77.93103448   1.10344828 -224.96565318 
  77.93103448   1.14827586 -225.04601150 
  77.93103448   1.19310345 -225.10209013 
  77.93103448   1.23793103 -225.13970402 
  77.93103448   1.28275862 -225.16332741 
  77.93103448   1.32758621 -225.17634359 
  77.93103448   1.37241379 -225.18129080 
  77.93103448   1.41724138 -225.18009503 
  77.93103448   1.46206897 -225.17421616 
  77.93103448   1.50689655 -225.16476230 
  77.93103448   1.55172414 -225.15260283 
  77.93103448   1.59655172 -225.13844671 
  77.93103448   1.64137931 -225.12287459 
  77.93103448   1.68620690 -225.10635246 
  77.93103448   1.73103448 -225.08925446 
  77.93103448   1.77586207 -225.07188913 
  77.93103448   1.82068966 -225.05450898 
  77.93103448   1.86551724 -225.03731165 
  77.93103448   1.91034483 -225.02044318 
  77.93103448   1.95517241 -225.00401049 
  77.93103448   2.00000000 -224.98809832 
  74.82758621   0.70000000 -220.49009681 
  74.82758621   0.74482759 -221.69845143 
  74.82758621   0.78965517 -222.60643741 
  74.82758621   0.83448276 -223.28958186 
  74.82758621   0.87931034 -223.80334225 
  74.82758621   0.92413793 -224.18892170 
  74.82758621   0.96896552 -224.47725018 
  74.82758621   1.01379310 -224.69166980 
  74.82758621   1.05862069 -224.84989743 
  74.82758621   1.10344828 -224.96534079 
  74.82758621   1.14827586 -225.04820546 
  74.82758621   1.19310345 -225.10626312 
  74.82758621   1.23793103 -225.14541458 
  74.82758621   1.28275862 -225.17019083 
  74.82758621   1.32758621 -225.18403479 
  74.82758621   1.37241379 -225.18954071 
  74.82758621   1.41724138 -225.18868886 
  74.82758621   1.46206897 -225.18299265 
  74.82758621   1.50689655 -225.17360190 
  74.82758621   1.55172414 -225.16141768 
  74.82758621   1.59655172 -225.14717141 
  74.82758621   1.64137931 -225.13145676 
  74.82758621   1.68620690 -225.11474887 
  74.82758621   1.73103448 -225.09742919 
  74.82758621   1.77586207 -225.07981284 
  74.82758621   1.82068966 -225.06215541 
  74.82758621   1.86551724 -225.04465743 
  74.82758621   1.91034483 -225.02746954 
  74.82758621   1.95517241 -225.01070241 
  74.82758621   2.00000000 -224.99444537 
  71.72413793   0.70000000 -220.35073566 
  71.72413793   0.74482759 -221.59354920 
  71.72413793   0.78965517 -222.52793242 
  71.72413793   0.83448276 -223.23129608 
  71.72413793   0.87931034 -223.76056757 
  71.72413793   0.92413793 -224.15807474 
