   300.00   0.00000000000000 
   303.62   0.00000000000000 
   307.23   0.00000000000000 
   310.85   0.00000000000000 
   314.47   0.00000000000000 
   318.08   0.00000000000000 
   321.70   0.00000000000000 
   325.32   0.00000000000000 
   328.93   0.00000000000000 
   332.55   0.00000000000000 
   336.17   0.00000000000000 
   339.78   0.00000000000000 
   343.40   0.00000000000000 
   347.02   0.00000000000000 
   350.64   0.00000000000000 
   354.25   0.00000000000000 
   357.87   0.00000000000000 
   361.49   0.00000000000000 
   365.10   0.00000000000000 
   368.72   0.00000000000000 
   372.34   0.00000000000000 
   375.95   0.00000000000000 
   379.57   0.00000000000000 
   383.19   0.00000000000000 
   386.80   0.00000000000000 
   390.42   0.00000000000000 
   394.04   0.00000000000000 
   397.65   0.00000000000000 
   401.27   0.00000000000000 
   404.89   0.00000000000000 
   408.50   0.00000000000000 
   412.12   0.00000000000000 
   415.74   0.00000000000000 
   419.35   0.00000000000000 
   422.97   0.00000000000000 
   426.59   0.00000000000000 
   430.21   0.00000000000000 
   433.82   0.00000000000000 
   437.44   0.00000000000000 
   441.06   0.00000000000000 
   444.67   0.00000000000000 
   448.29   0.00000000000000 
   451.91   0.00000000000000 
   455.52   0.00000000000000 
   459.14   0.00000000000000 
   462.76   0.00000000000000 
   466.37   0.00000000000000 
   469.99   0.00000000000000 
   473.61   0.00000000000000 
   477.22   0.00000000000000 
   480.84   0.00000000000000 
   484.46   0.00000000000000 
   488.07   0.00000000000000 
   491.69   0.00000000000000 
   495.31   0.00000000000000 
   498.92   0.00000000000000 
   502.54   0.00000000000000 
   506.16   0.00000000000000 
   509.78   0.00000000000000 
   513.39   0.00000000000000 
   517.01   0.00000000000000 
   520.63   0.00000000000000 
   524.24   0.00000000000000 
   527.86   0.00000000000000 
   531.48   0.00000000000000 
   535.09   0.00000000000000 
   538.71   0.00000000000000 
   542.33   0.00000000000000 
   545.94   0.00000000000000 
   549.56   0.00000000000000 
   553.18   0.00000000000000 
   556.79   0.00000000000000 
   560.41   0.00000000000000 
   564.03   0.00000000000000 
   567.64   0.00000000000000 
   571.26   0.00000000000000 
