   300.00 1000.00000000000000 
   303.62 1000.00000000000000 
   307.23 1000.00000000000000 
   310.85 1000.00000000000000 
   314.47 1000.00000000000000 
   318.08 1000.00000000000000 
   321.70 1000.00000000000000 
   325.32 1000.00000000000000 
   328.93 1000.00000000000000 
   332.55 1000.00000000000000 
   336.17 1000.00000000000000 
   339.78 1000.00000000000000 
   343.40 1000.00000000000000 
   347.02 1000.00000000000000 
   350.64 1000.00000000000000 
   354.25 1000.00000000000000 
   357.87 1000.00000000000000 
   361.49 1000.00000000000000 
   365.10 1000.00000000000000 
   368.72 1000.00000000000000 
   372.34 1000.00000000000000 
   375.95 1000.00000000000000 
   379.57 1000.00000000000000 
   383.19 1000.00000000000000 
   386.80 1000.00000000000000 
   390.42 1000.00000000000000 
   394.04 1000.00000000000000 
   397.65 1000.00000000000000 
   401.27 1000.00000000000000 
   404.89 1000.00000000000000 
   408.50 1000.00000000000000 
   412.12 1000.00000000000000 
   415.74 1000.00000000000000 
   419.35 1000.00000000000000 
   422.97 1000.00000000000000 
   426.59 1000.00000000000000 
   430.21 1000.00000000000000 
   433.82 1000.00000000000000 
   437.44 1000.00000000000000 
   441.06 1000.00000000000000 
   444.67 1000.00000000000000 
   448.29 1000.00000000000000 
   451.91 1000.00000000000000 
   455.52 1000.00000000000000 
   459.14 1000.00000000000000 
   462.76 1000.00000000000000 
   466.37 1000.00000000000000 
   469.99 1000.00000000000000 
   473.61 1000.00000000000000 
   477.22 1000.00000000000000 
   480.84 1000.00000000000000 
   484.46 1000.00000000000000 
   488.07 1000.00000000000000 
   491.69 1000.00000000000000 
   495.31 1000.00000000000000 
   498.92 1000.00000000000000 
   502.54 1000.00000000000000 
   506.16 1000.00000000000000 
   509.78 1000.00000000000000 
   513.39 1000.00000000000000 
   517.01 1000.00000000000000 
   520.63 1000.00000000000000 
   524.24 1000.00000000000000 
   527.86 1000.00000000000000 
   531.48 1000.00000000000000 
   535.09 1000.00000000000000 
   538.71 1000.00000000000000 
   542.33 1000.00000000000000 
   545.94 1000.00000000000000 
   549.56 1000.00000000000000 
   553.18 1000.00000000000000 
   556.79 1000.00000000000000 
   560.41 1000.00000000000000 
   564.03 1000.00000000000000 
   567.64 1000.00000000000000 
   571.26 1000.00000000000000 
   574.88 1000.00000000000000 
   578.49 1000.00000000000000 
   582.11 1000.00000000000000 
   585.73 1000.00000000000000 
   589.35 1000.00000000000000 
   592.96 1000.00000000000000 
   596.58 1000.00000000000000 
   600.20 1000.00000000000000 
   603.81 1000.00000000000000 
   607.43 1000.00000000000000 
   611.05 1000.00000000000000 
   614.66 1000.00000000000000 
   618.28 1000.00000000000000 
   621.90 1000.00000000000000 
   625.51 1000.00000000000000 
   629.13 1000.00000000000000 
   632.75 1000.00000000000000 
   636.36 1000.00000000000000 
   639.98 1000.00000000000000 
   643.60 1000.00000000000000 
   647.21 1000.00000000000000 
   650.83 1000.00000000000000 
   654.45 1000.00000000000000 
   658.06 1000.00000000000000 
   661.68 1000.00000000000000 
   665.30 1000.00000000000000 
   668.91 1000.00000000000000 
   672.53 1000.00000000000000 
   676.15 1000.00000000000000 
   679.77 1000.00000000000000 
   683.38 1000.00000000000000 
   687.00 1000.00000000000000 
   690.62 1000.00000000000000 
   694.23 1000.00000000000000 
   697.85 1000.00000000000000 
   701.47 1000.00000000000000 
   705.08 1000.00000000000000 
   708.70 1000.00000000000000 
   712.32 1000.00000000000000 
   715.93 1000.00000000000000 
   719.55 1000.00000000000000 
   723.17 1000.00000000000000 
   726.78 1000.00000000000000 
   730.40 1000.00000000000000 
   734.02 1000.00000000000000 
   737.63 1000.00000000000000 
   741.25 1000.00000000000000 
   744.87 1000.00000000000000 
   748.48 1000.00000000000000 
   752.10 1000.00000000000000 
   755.72 1000.00000000000000 
   759.34 1000.00000000000000 
   762.95 1000.00000000000000 
   766.57 1000.00000000000000 
   770.19 1000.00000000000000 
   773.80 1000.00000000000000 
   777.42 1000.00000000000000 
   781.04 1000.00000000000000 
   784.65 1000.00000000000000 
   788.27 1000.00000000000000 
   791.89 1000.00000000000000 
   795.50 1000.00000000000000 
   799.12 1000.00000000000000 
   802.74 1000.00000000000000 
   806.35 1000.00000000000000 
   809.97 1000.00000000000000 
   813.59 1000.00000000000000 
   817.20 1000.00000000000000 
   820.82 1000.00000000000000 
   824.44 1000.00000000000000 
   828.05 1000.00000000000000 
   831.67 1000.00000000000000 
   835.29 1000.00000000000000 
   838.91 1000.00000000000000 
   842.52 1000.00000000000000 
   846.14 1000.00000000000000 
   849.76 999.99999998382134 
   853.37 999.99999996621443 
   856.99 999.99999993146423 
   860.61 999.99999986494731 
   864.22 999.99999974148398 
   867.84 999.99999951930374 
   871.46 999.99999913173417 
   875.07 999.99999847653135 
   878.69 999.99999740335193 
   882.31 999.99999570076193 
   885.92 999.99999308537429 
   889.54 999.99998919699283 
   893.16 999.99998360469692 
   896.77 999.99997582908816 
   900.39 999.99996538491371 
   904.01 999.99995184553052 
   907.62 999.99993492613748 
   911.24 999.99991457689214 
   914.86 999.99989107114243 
   918.48 999.99986506974869 
   922.09 999.99983764169485 
   925.71 999.99981022522377 
   929.33 999.99978452282846 
   932.94 999.99976233630582 
   936.56 999.99974536199682 
   940.18 999.99973497771396 
   943.79 999.99973205826154 
   947.41 999.99973685377449 
   951.03 999.99974895433968 
   954.64 999.99976734783888 
   958.26 999.99979055969436 
   961.88 999.99981684776014 
   965.49 999.99984441669085 
   969.11 999.99987161550587 
   972.73 999.99989708920270 
   976.34 999.99991986760722 
   979.96 999.99993938863315 
   983.58 999.99995546526782 
   987.19 999.99996821352204 
   990.81 999.99997796136086 
   994.43 999.99998515685468 
   998.04 999.99999028895638 
  1001.66 999.99999382830197 
  1005.28 999.99999618984862 
  1008.90 999.99999771504008 
  1012.51 999.99999866889061 
  1016.13 999.99999924673511 
  1019.75 999.99999958592366 
  1023.36 999.99999729638228 
  1026.98 999.99999478885809 
  1030.60 999.99998977869984 
  1034.21 999.99998028294704 
  1037.83 999.99996293621496 
  1041.45 999.99993227256971 
  1045.06 999.99987973594136 
  1048.68 999.99979255359449 
  1052.30 999.99965240399933 
  1055.91 999.99943422672766 
  1059.53 999.99910544122019 
  1063.15 999.99862603984889 
  1066.76 999.99795007396654 
  1070.38 999.99702901099965 
  1074.00 999.99581724240818 
  1077.61 999.99427964281278 
  1081.23 999.99240054586426 
  1084.85 999.99019290351157 
  1088.47 999.98770588426146 
  1092.08 999.98502892639192 
  1095.70 999.98229045541018 
  1099.32 999.97965017681884 
  1102.93 999.97728500288360 
  1106.55 999.97537004994058 
  1110.17 999.97405741934040 
  1113.78 999.97345629027541 
  1117.40 999.97361793036839 
  1121.02 999.97452847751697 
  1124.63 999.97611090234886 
  1128.25 999.97823576601752 
  1131.87 999.98073868977758 
  1135.48 999.98344126846473 
  1139.10 999.98617175379752 
  1142.72 999.98878224525640 
  1146.33 999.99116017683423 
  1149.95 999.99323325184446 
  1153.57 999.99496829410703 
  1157.18 999.99636546142438 
  1160.80 999.99744975375836 
  1164.42 999.99826174395264 
  1168.04 999.99884908253375 
  1171.65 999.99925975852909 
  1175.27 999.99953751096291 
  1178.89 999.99971930913932 
  1182.50 999.99983451680350 
