 130.00000000 -225.26546148 
 128.36734694 -225.26775773 
 126.73469388 -225.26974930 
 125.10204082 -225.27142732 
 123.46938776 -225.27277665 
 121.83673469 -225.27378143 
 120.20408163 -225.27442537 
 118.57142857 -225.27469141 
 116.93877551 -225.27456180 
 115.30612245 -225.27401899 
 113.67346939 -225.27304602 
 112.04081633 -225.27162597 
 110.40816327 -225.26974176 
 108.77551020 -225.26737614 
 107.14285714 -225.26451181 
 105.51020408 -225.26113108 
 103.87755102 -225.25721601 
 102.24489796 -225.25274905 
 100.61224490 -225.24771322 
  98.97959184 -225.24209219 
  97.34693878 -225.23587067 
  95.71428571 -225.22903422 
  94.08163265 -225.22156884 
  92.44897959 -225.21346209 
  90.81632653 -225.20470385 
  89.18367347 -225.19528597 
  87.55102041 -225.18520213 
  85.91836735 -225.17444910 
  84.28571429 -225.16302763 
  82.65306122 -225.15094261 
  81.02040816 -225.13820415 
  79.38775510 -225.12483048 
  77.75510204 -225.11085374 
  76.12244898 -225.09632860 
  74.48979592 -225.08134773 
  72.85714286 -225.06607580 
  71.22448980 -225.05081366 
  69.59183673 -225.03608178 
  67.95918367 -225.02264866 
  66.32653061 -225.20853082 
  64.69387755 -225.21086754 
  63.06122449 -225.21261629 
  61.42857143 -225.21368940 
  59.79591837 -225.21399598 
  58.16326531 -225.21344258 
  56.53061224 -225.21193363 
  54.89795918 -225.20937492 
  53.26530612 -225.20567818 
  51.63265306 -225.20076797 
  50.00000000 -225.19459079 
